10 500 1 1
0 0 85 0 -0.0573757
0 0 86 0 0.0505263
0 0 87 0 0.0431449
0 0 88 0 -0.0882196
0 0 89 0 0.0597896
0 0 90 0 0.0935529
0 0 91 0 -0.0361979
0 0 92 0 0.0551616
0 0 93 0 0.0551049
0 0 94 0 0.00411014
0 0 95 0 -0.0949132
0 0 96 0 -0.041102
0 0 97 0 0.0347169
0 0 98 0 -0.0305652
0 0 99 0 0.077707
0 0 100 0 0.0050204
0 0 101 0 -0.0277321
0 0 102 0 0.0457538
0 0 103 0 -0.0590844
0 0 104 0 -0.0867433
0 0 105 0 -0.0433018
0 0 106 0 0.0214149
0 0 107 0 0.106106
0 0 108 0 0.0255692
0 0 109 0 0.211401
0 0 110 0 0.0124414
0 0 111 0 0.0119558
0 0 112 0 -0.0414089
0 0 113 0 -0.0356836
0 0 114 0 -0.08673
0 0 115 0 -0.075066
0 0 116 0 -0.0297008
0 0 117 0 -0.0966791
0 0 118 0 -0.00493789
0 0 119 0 -0.0488662
0 0 120 0 0.00995016
0 0 121 0 0.0330607
0 0 122 0 -0.0177726
0 0 123 0 0.0163664
0 0 124 0 0.0453788
0 0 125 0 -0.0381227
0 0 126 0 0.0123256
0 0 127 0 0.0427981
0 0 128 0 0.0952088
0 0 129 0 0.0690814
0 0 130 0 0.10875
0 0 131 0 -0.049761
0 0 132 0 -0.0447938
0 0 133 0 -0.120087
0 0 134 0 -0.0820546
0 0 135 0 0.0601281
0 0 136 0 0.0857345
0 0 137 0 -0.0700793
0 0 138 0 -0.063595
0 0 139 0 0.00635867
0 0 140 0 0.0276167
0 0 141 0 -0.10396
0 0 142 0 0.0212775
0 0 143 0 0.017219
0 0 144 0 -0.0228521
0 0 145 0 0.033505
0 0 146 0 -0.00332278
0 0 147 0 -0.0715456
0 0 148 0 -0.0520907
0 0 149 0 -0.0698889
0 0 150 0 0.0880942
0 0 151 0 -0.0217022
0 0 152 0 0.067545
0 0 153 0 -0.0751362
0 0 154 0 0.0580658
0 0 155 0 0.0324441
0 0 156 0 -0.008208
0 0 157 0 -0.0433477
0 0 158 0 -0.100748
0 0 159 0 0.0335875
0 0 160 0 -0.0627038
0 0 161 0 -0.0457168
0 0 162 0 0.0231432
0 0 163 0 -0.00871335
0 0 164 0 -0.0167935
0 0 165 0 0.0838987
0 0 166 0 -0.0861063
0 0 167 0 -0.0432729
0 0 168 0 0.0753307
0 0 169 0 -0.066874
0 0 170 0 -0.143831
0 0 171 0 0.0941046
0 0 172 0 -0.00599249
0 0 173 0 -0.0436868
0 0 174 0 0.0277355
0 0 175 0 -0.0386606
0 0 176 0 -0.0184922
0 0 177 0 0.000576618
0 0 178 0 0.0899962
0 0 179 0 -0.0724371
0 0 180 0 0.0722562
0 0 181 0 -0.0513061
0 0 182 0 0.0306663
0 0 183 0 0.0616437
0 0 184 0 0.0951846
0 0 185 0 0.0348129
0 0 186 0 -0.0548664
0 0 187 0 0.0265673
0 0 188 0 -0.0241996
0 0 189 0 0.0691403
0 0 190 0 -0.0750801
0 0 191 0 -0.0217013
0 0 192 0 0.0153718
0 0 193 0 0.044328
0 0 194 0 -0.0270141
0 0 195 0 0.0366827
0 0 196 0 -0.0761408
0 0 197 0 0.00797495
0 0 198 0 -0.0684872
0 0 199 0 -0.0428311
0 0 200 0 0.000567693
0 0 201 0 0.092115
0 0 202 0 0.0363072
0 0 203 0 0.0656478
0 0 204 0 0.0123575
0 0 205 0 0.0516907
0 0 206 0 -0.0514503
0 0 207 0 -0.0974256
0 0 208 0 -0.0539265
0 0 209 0 -0.0495067
0 0 210 0 -0.0525463
0 0 211 0 0.0392009
0 0 212 0 0.138551
0 0 213 0 0.0946383
0 0 214 0 0.0478203
0 0 215 0 -0.0497775
0 0 216 0 0.031663
0 0 217 0 0.00194937
0 0 218 0 0.0649077
0 0 219 0 0.0936768
0 0 220 0 0.0505495
0 0 221 0 -0.0721046
0 0 222 0 -0.0784432
0 0 223 0 0.0232561
0 0 224 0 -0.0381707
0 0 225 0 0.00889259
0 0 226 0 -0.094494
0 0 227 0 -0.144316
0 0 228 0 0.0926911
0 0 229 0 -0.00119725
0 0 230 0 -0.0611921
0 0 231 0 -0.0420605
0 0 232 0 0.00170176
0 0 233 0 -0.0856679
0 0 234 0 -0.0549336
0 0 235 0 -0.00431311
0 0 236 0 0.0262408
0 0 237 0 0.0545054
0 0 238 0 0.00343651
0 0 239 0 -0.0350527
0 0 240 0 0.122254
0 0 241 0 -0.0303663
0 0 242 0 -0.0388735
0 0 243 0 -0.133874
0 0 244 0 0.0232336
0 0 245 0 -0.0353069
0 0 246 0 -0.0507529
0 0 247 0 0.0713941
0 0 248 0 0.00354502
0 0 249 0 -0.0193309
0 0 250 0 -0.0211909
0 0 251 0 -0.0712049
0 0 252 0 0.0943282
0 0 253 0 0.054226
0 0 254 0 0.0347992
0 0 255 0 -0.0479532
0 0 256 0 0.0104322
0 0 257 0 -0.00309983
0 0 258 0 -0.0888254
0 0 259 0 -0.0790949
0 0 260 0 0.0352621
0 0 261 0 0.0030493
0 0 262 0 0.106554
0 0 263 0 0.0455697
0 0 264 0 0.055359
0 0 265 0 -0.00249752
0 0 266 0 -0.0795117
0 0 267 0 -0.0166028
0 0 268 0 -0.0673417
0 0 269 0 -0.0101379
0 0 270 0 0.0948574
0 0 271 0 0.112769
0 0 272 0 0.0506655
0 0 273 0 -0.0204047
0 0 274 0 -0.00982993
0 0 275 0 -0.0781664
0 0 276 0 0.0406353
0 0 277 0 -0.0383174
0 0 278 0 -0.0979654
0 0 279 0 0.0874571
0 0 280 0 -0.0313647
0 0 281 0 0.0575101
0 0 282 0 0.0177673
0 0 283 0 -0.0440136
0 0 284 0 0.0586818
0 0 285 0 0.0355726
0 0 286 0 0.0335121
0 0 287 0 -0.0186151
0 0 288 0 0.134281
0 0 289 0 -0.0131628
0 0 290 0 0.0136582
0 0 291 0 -0.0031706
0 0 292 0 0.0440832
0 0 293 0 0.0511121
0 0 294 0 0.0848331
0 0 295 0 0.043487
0 0 296 0 0.00088551
0 0 297 0 0.000160894
0 0 298 0 -0.0272761
0 0 299 0 -0.0125555
0 0 300 0 0.0637505
0 0 301 0 0.0712871
0 0 302 0 0.00826999
0 0 303 0 -0.0790656
0 0 304 0 0.0237168
0 0 305 0 0.0627754
0 0 306 0 -0.00905723
0 0 307 0 0.0470501
0 0 308 0 0.0362317
0 0 309 0 -0.0694241
0 0 310 0 0.0690566
0 0 311 0 0.00909703
0 0 312 0 -0.0604473
0 0 313 0 -0.0135718
0 0 314 0 0.0016045
0 0 315 0 -0.0935421
0 0 316 0 -0.0596624
0 0 317 0 0.0260505
0 0 318 0 0.0647932
0 0 319 0 0.0153377
0 0 320 0 0.101588
0 0 321 0 0.0236099
0 0 322 0 -0.0599562
0 0 323 0 -0.117945
0 0 324 0 -0.0981852
0 0 325 0 -0.0046282
0 0 326 0 0.0247132
0 0 327 0 0.031728
0 0 328 0 0.00146518
0 0 329 0 0.0197488
0 0 330 0 0.0313624
0 0 331 0 -0.0803065
0 0 332 0 0.0210571
0 0 333 0 -0.0252464
0 0 334 0 -0.0152244
0 0 335 0 0.0823435
0 0 336 0 0.0807733
0 0 337 0 0.078563
0 0 338 0 0.0214089
0 0 339 0 -0.0857431
0 0 340 0 0.0256675
0 0 341 0 0.0105976
0 0 342 0 -0.017163
0 0 343 0 -0.0718097
0 0 344 0 -0.11456
0 0 345 0 -0.000842535
0 0 346 0 -0.0603985
0 0 347 0 0.053478
0 0 348 0 -0.060017
0 0 349 0 -0.0309683
0 0 350 0 0.00945638
0 0 351 0 -0.00734699
0 0 352 0 0.00157964
0 0 353 0 0.0648846
0 0 354 0 0.0404183
0 0 355 0 0.101513
0 0 356 0 -0.0204688
0 0 357 0 0.0332161
0 0 358 0 -0.0436532
0 0 359 0 -0.0845653
0 0 360 0 0.166747
0 0 361 0 -0.046223
0 0 362 0 0.0329415
0 0 363 0 0.0718872
0 0 364 0 -0.0385005
0 0 365 0 -0.0593139
0 0 366 0 -0.0865951
0 0 367 0 0.0248438
0 0 368 0 -0.086938
0 0 369 0 -0.10565
0 0 370 0 0.0518623
0 0 371 0 -0.0868887
0 0 372 0 0.0578563
0 0 373 0 0.0846926
0 0 374 0 0.0458862
0 0 375 0 -0.0891163
0 0 376 0 0.0781899
0 0 377 0 -0.0596983
0 0 378 0 -0.00848972
0 0 379 0 -0.00882954
0 0 380 0 0.0121492
0 0 381 0 0.137227
0 0 382 0 -0.0137285
0 0 383 0 0.0860465
0 0 384 0 0.0721561
0 0 385 0 -0.00625022
0 0 386 0 0.117396
0 0 387 0 0.0753742
0 0 388 0 0.0501649
0 0 389 0 0.0214128
0 0 390 0 -0.0443048
0 0 391 0 -0.0621635
0 0 392 0 -0.0535913
0 0 393 0 -0.0813373
0 0 394 0 0.0576615
0 0 395 0 0.0174667
0 0 396 0 -0.160143
0 0 397 0 -0.0193557
0 0 398 0 -0.0457619
0 0 399 0 -0.0107095
0 0 400 0 -0.0358893
0 0 401 0 -0.0746414
0 0 402 0 -0.00445335
0 0 403 0 -0.0308826
0 0 404 0 -0.0887068
0 0 405 0 -0.101962
0 0 406 0 0.0363377
0 0 407 0 -0.13485
0 0 408 0 0.0499683
0 0 409 0 0.0515221
0 0 410 0 0.0302776
0 0 411 0 0.0327927
0 0 412 0 0.0274592
0 0 413 0 0.123683
0 0 414 0 0.0137705
0 0 415 0 -0.00282335
0 0 416 0 0.00237763
0 0 417 0 0.0377995
0 0 418 0 -0.0628332
0 0 419 0 -0.0160978
0 0 420 0 0.0436044
0 0 421 0 0.0444532
0 0 422 0 -0.151191
0 0 423 0 -0.0154647
0 0 424 0 -0.0415815
0 0 425 0 0.0510738
0 0 426 0 0.0252797
0 0 427 0 0.0575857
0 0 428 0 -0.0591607
0 0 429 0 0.00670621
0 0 430 0 -0.0825976
0 0 431 0 -0.013533
0 0 432 0 0.0293788
0 0 433 0 0.0476151
0 0 434 0 0.0576559
0 0 435 0 0.0440121
0 0 436 0 -0.0763136
0 0 437 0 0.0433138
0 0 438 0 -0.0141725
0 0 439 0 0.02468
0 0 440 0 0.0447053
0 0 441 0 0.0068408
0 0 442 0 -0.0516341
0 0 443 0 -0.0198288
0 0 444 0 -0.00327923
0 0 445 0 -0.0562372
0 0 446 0 0.0402081
0 0 447 0 -0.0043308
0 0 448 0 -0.0858126
0 0 449 0 0.0255945
0 0 450 0 -0.0638893
0 0 451 0 0.0719563
0 0 452 0 0.034702
0 0 453 0 0.024164
0 0 454 0 -0.0102059
0 0 455 0 -0.0147608
0 0 456 0 -0.0129237
0 0 457 0 0.0133385
0 0 458 0 0.124987
0 0 459 0 -0.031976
0 0 460 0 0.0273541
0 0 461 0 0.0577096
0 0 462 0 -0.0735886
0 0 463 0 -0.0365458
0 0 464 0 -0.0599316
0 0 465 0 0.00889324
0 0 466 0 0.084297
0 0 467 0 0.0760857
0 0 468 0 -0.0569304
0 0 469 0 -0.0204178
0 0 470 0 -0.124538
0 0 471 0 0.0826
0 0 472 0 -0.0157702
0 0 473 0 0.0275325
0 0 474 0 -0.0364719
0 0 475 0 0.0106839
0 0 476 0 -0.0747537
0 0 477 0 0.00266685
0 0 478 0 -0.00675195
0 0 479 0 -0.00653381
0 0 480 0 -0.0720682
0 0 481 0 0.0822544
0 0 482 0 0.0417908
0 0 483 0 0.0352483
0 0 484 0 0.0253202
0 0 485 0 0.0973283
0 0 486 0 -0.0330798
0 0 487 0 0.00624322
0 0 488 0 -0.0724114
0 0 489 0 -0.0421198
0 0 490 0 -0.0541659
0 0 491 0 -0.00909303
0 0 492 0 0.0341071
0 0 493 0 0.0139819
0 0 494 0 -0.062563
0 0 495 0 0.0731531
0 0 496 0 0.0686734
0 0 497 0 0.0939027
0 0 498 0 0.0633051
0 0 499 0 0.0519885
0 0 0 1 -0.0369281
0 0 1 1 -0.0200017
0 0 2 1 -0.0419066
0 0 3 1 -0.0157282
0 0 4 1 -0.0051564
0 0 5 1 -0.00793355
0 0 6 1 -0.105953
0 0 7 1 0.0733589
0 0 8 1 -0.0729349
0 0 9 1 0.158378
0 0 10 1 -0.061799
0 0 11 1 0.0447671
0 0 12 1 -0.0394648
0 0 13 1 0.0266211
0 0 14 1 0.0170163
0 0 15 1 0.0876329
0 0 16 1 -0.057847
0 0 17 1 0.091205
0 0 18 1 0.0297242
0 0 19 1 -0.0633064
0 0 20 1 -0.0311683
0 0 21 1 -0.0797493
0 0 22 1 -0.0226522
0 0 23 1 0.160186
0 0 24 1 -0.0429711
0 0 25 1 0.0154559
0 0 26 1 -0.0491598
0 0 27 1 0.0538682
0 0 28 1 0.0263007
0 0 29 1 0.00118277
0 0 30 1 -0.0400572
0 0 31 1 -0.115657
0 0 32 1 -0.0383638
0 0 33 1 -0.0447242
0 0 34 1 0.0378094
0 0 35 1 0.0797919
0 0 36 1 0.0453238
0 0 37 1 -0.123991
0 0 38 1 -0.0245335
0 0 39 1 0.0572836
0 0 40 1 -0.111422
0 0 41 1 -0.00770259
0 0 42 1 0.0213019
0 0 43 1 -0.0456356
0 0 44 1 0.0943451
0 0 45 1 -0.0532528
0 0 46 1 0.108939
0 0 47 1 -0.00591007
0 0 48 1 -0.0945986
0 0 49 1 0.0169091
0 0 50 1 -0.0308913
0 0 51 1 -0.0422134
0 0 52 1 0.0982889
0 0 53 1 0.0842071
0 0 54 1 -0.0602673
0 0 55 1 0.0564941
0 0 56 1 0.123204
0 0 57 1 0.0336379
0 0 58 1 0.00455349
0 0 59 1 0.0956671
0 0 60 1 -0.0880927
0 0 61 1 -0.0628853
0 0 62 1 0.0608302
0 0 63 1 0.00986743
0 0 64 1 0.0463266
0 0 65 1 0.0718124
0 0 66 1 -0.152029
0 0 67 1 -0.0397501
0 0 68 1 0.0969535
0 0 69 1 0.0738442
0 0 70 1 -0.053764
0 0 71 1 0.0105392
0 0 72 1 0.0498809
0 0 73 1 -0.0399372
0 0 74 1 0.0954031
0 0 75 1 -0.0073341
0 0 76 1 0.0350083
0 0 77 1 -0.0259333
0 0 78 1 0.023793
0 0 79 1 0.0106216
0 0 80 1 0.0367631
0 0 81 1 -0.00370763
0 0 82 1 -0.106107
0 0 83 1 -0.0317686
0 0 84 1 0.00707274
0 0 85 1 0.0513977
0 0 86 1 -0.0230244
0 0 87 1 0.0182967
0 0 88 1 0.0369048
0 0 89 1 0.0428124
0 0 90 1 -0.110693
0 0 91 1 -0.0785182
0 0 92 1 -0.10863
0 0 93 1 -0.0840151
0 0 94 1 0.0176215
0 0 95 1 0.0479387
0 0 96 1 -0.0905377
0 0 97 1 -0.054357
0 0 98 1 0.0418769
0 0 99 1 0.068701
0 0 100 1 0.0777607
0 0 101 1 0.0225748
0 0 102 1 -0.00781774
0 0 103 1 -0.0794845
0 0 104 1 0.00653756
0 0 105 1 0.0171473
0 0 106 1 -0.01664
0 0 107 1 -0.0729515
0 0 108 1 0.0640204
0 0 109 1 0.00760523
0 0 110 1 0.115081
0 0 111 1 0.0466843
0 0 112 1 0.011728
0 0 113 1 -0.00291277
0 0 114 1 -0.0927783
0 0 115 1 0.0714396
0 0 116 1 -0.0494546
0 0 117 1 0.00898149
0 0 118 1 0.0221663
0 0 119 1 -0.00279482
0 0 120 1 0.00920163
0 0 121 1 -0.0537167
0 0 122 1 -0.0309889
0 0 123 1 -0.0534651
0 0 124 1 -0.105624
0 0 125 1 0.0701929
0 0 126 1 -0.0238984
0 0 127 1 -0.03959
0 0 128 1 0.0656154
0 0 129 1 0.0482629
0 0 130 1 -0.0238443
0 0 131 1 -0.0662047
0 0 132 1 -0.00816324
0 0 133 1 -0.104552
0 0 134 1 -0.0529239
0 0 135 1 0.0436004
0 0 136 1 -0.00393469
0 0 137 1 0.0108207
0 0 138 1 -0.0725354
0 0 139 1 -0.0218607
0 0 140 1 0.034408
0 0 141 1 0.017699
0 0 142 1 -0.0215945
0 0 143 1 0.0969679
0 0 144 1 -0.0564149
0 0 145 1 -0.164774
0 0 146 1 -0.0996438
0 0 147 1 0.0498048
0 0 148 1 0.0416758
0 0 149 1 0.0637624
0 0 150 1 -0.0521842
0 0 151 1 0.0599917
0 0 152 1 -0.0326627
0 0 153 1 0.0141226
0 0 154 1 -0.0337503
0 0 155 1 -0.0757807
0 0 156 1 -0.00767124
0 0 157 1 0.0981652
0 0 158 1 -0.0741387
0 0 159 1 0.0770224
0 0 160 1 0.0396713
0 0 161 1 -0.0673236
0 0 162 1 0.0287308
0 0 163 1 -0.0406943
0 0 164 1 0.0608298
0 0 165 1 -0.163129
0 0 166 1 0.0380311
0 0 167 1 -0.0308158
0 0 168 1 0.0633134
0 0 169 1 0.0994303
0 0 170 1 0.0927448
0 0 171 1 -0.0517468
0 0 172 1 0.0876093
0 0 173 1 0.00262559
0 0 174 1 0.071033
0 0 175 1 0.0605846
0 0 176 1 -0.00314034
0 0 177 1 0.0581558
0 0 178 1 -0.0491406
0 0 179 1 -0.0511229
0 0 180 1 -0.0308562
0 0 181 1 -0.0573258
0 0 182 1 0.0136568
0 0 183 1 -0.015024
0 0 184 1 0.0706332
0 0 185 1 0.057932
0 0 186 1 0.118377
0 0 187 1 0.095875
0 0 188 1 0.0461329
0 0 189 1 0.0628939
0 0 190 1 0.0297168
0 0 191 1 -0.00843719
0 0 192 1 -0.0228379
0 0 193 1 -0.0183308
0 0 194 1 -0.0681435
0 0 195 1 0.0814349
0 0 196 1 -0.0418101
0 0 197 1 0.054613
0 0 198 1 -0.051713
0 0 199 1 -0.00494689
0 0 200 1 -0.035381
0 0 201 1 -0.0412282
0 0 202 1 0.106094
0 0 203 1 0.0244361
0 0 204 1 0.0443453
0 0 205 1 -0.0224719
0 0 206 1 0.056726
0 0 207 1 -0.00299573
0 0 208 1 0.076793
0 0 209 1 0.0280593
0 0 210 1 -0.0493847
0 0 211 1 0.00151404
0 0 212 1 0.101998
0 0 213 1 -0.040461
0 0 214 1 -0.0161958
0 0 215 1 0.00696386
0 0 216 1 0.0417133
0 0 217 1 -0.0864232
0 0 218 1 -0.0276714
0 0 219 1 -0.0311879
0 0 220 1 -0.0572628
0 0 221 1 -0.0568986
0 0 222 1 0.0819587
0 0 223 1 -0.0466206
0 0 224 1 0.00252924
0 0 225 1 -0.0147517
0 0 226 1 -0.0369011
0 0 227 1 -0.044143
0 0 228 1 0.10373
0 0 229 1 0.0916064
0 0 230 1 0.0026598
0 0 231 1 0.0465452
0 0 232 1 0.0148922
0 0 233 1 0.00879349
0 0 234 1 -0.0766294
0 0 235 1 0.012052
0 0 236 1 0.0444973
0 0 237 1 0.0781054
0 0 238 1 0.0184004
0 0 239 1 -0.0757462
0 0 240 1 -0.0313452
0 0 241 1 -0.0343067
0 0 242 1 -0.00636433
0 0 243 1 -0.0775053
0 0 244 1 0.131437
0 0 245 1 0.0251734
0 0 246 1 0.029464
0 0 247 1 0.0940492
0 0 248 1 0.0075659
0 0 249 1 0.0191484
0 0 250 1 -0.0172656
0 0 251 1 0.0951211
0 0 252 1 -0.0492465
0 0 253 1 -0.070431
0 0 254 1 0.0122524
0 0 255 1 -0.0287634
0 0 256 1 0.11151
0 0 257 1 0.0140602
0 0 258 1 0.00397622
0 0 259 1 0.0302879
0 0 260 1 -0.0342024
0 0 261 1 0.0172198
0 0 262 1 -0.00423731
0 0 263 1 0.0552053
0 0 264 1 -0.0269058
0 0 265 1 -0.0391965
0 0 266 1 0.0455736
0 0 267 1 0.0469843
0 0 268 1 0.0447891
0 0 269 1 0.0755512
0 0 270 1 0.0820671
0 0 271 1 -0.000424823
0 0 272 1 -0.123413
0 0 273 1 -0.0643887
0 0 274 1 -0.00923262
0 0 275 1 -0.01501
0 0 276 1 -0.00287022
0 0 277 1 0.0718408
0 0 278 1 -0.0467246
0 0 279 1 -0.0872986
0 0 280 1 -0.0352669
0 0 281 1 -0.00211987
0 0 282 1 0.0161039
0 0 283 1 -0.0980612
0 0 284 1 -0.00865359
0 0 285 1 0.0541262
0 0 286 1 -0.0176178
0 0 287 1 -0.0349001
0 0 288 1 -7.25075e-005
0 0 289 1 0.00821409
0 0 290 1 -0.0113837
0 0 291 1 0.0234916
0 0 292 1 -0.0156061
0 0 293 1 -0.0628929
0 0 294 1 -0.0575983
0 0 295 1 -0.0555354
0 0 296 1 -0.0582861
0 0 297 1 -0.0319839
0 0 298 1 -0.0750851
0 0 299 1 0.0791248
0 0 300 1 -0.118502
0 0 301 1 0.00914404
0 0 302 1 0.0225073
0 0 303 1 -0.102591
0 0 304 1 0.135916
0 0 305 1 0.0839402
0 0 306 1 -0.0845751
0 0 307 1 0.0544167
0 0 308 1 0.0118119
0 0 309 1 0.0693677
0 0 310 1 -0.0743306
0 0 311 1 0.10642
0 0 312 1 0.208746
0 0 313 1 0.064835
0 0 314 1 -0.0573134
0 0 315 1 0.0490271
0 0 316 1 0.0876535
0 0 317 1 -0.0173486
0 0 318 1 -0.00501
0 0 319 1 -0.134087
0 0 320 1 -0.0569053
0 0 321 1 0.0394063
0 0 322 1 -0.0590356
0 0 323 1 0.0659739
0 0 324 1 0.0845161
0 0 325 1 -0.0104002
0 0 326 1 -0.0375543
0 0 327 1 0.0520746
0 0 328 1 -0.0278879
0 0 329 1 -0.0725984
0 0 330 1 -0.0309041
0 0 331 1 0.0140324
0 0 332 1 0.0390344
0 0 333 1 -0.149651
0 0 334 1 0.0335309
0 0 335 1 -0.0922355
0 0 336 1 -0.0853766
0 0 337 1 0.0361591
0 0 338 1 0.0739791
0 0 339 1 0.00428411
0 0 340 1 -0.0537462
0 0 341 1 -0.103696
0 0 342 1 0.0940755
0 0 343 1 -0.00648687
0 0 344 1 -0.0629157
0 0 345 1 0.00153114
0 0 346 1 0.138126
0 0 347 1 -0.0212549
0 0 348 1 -0.0291314
0 0 349 1 -0.0194719
0 0 350 1 -0.0539557
0 0 351 1 -0.0439412
0 0 352 1 -0.0536022
0 0 353 1 0.0888094
0 0 354 1 -0.0776597
0 0 355 1 -0.07314
0 0 356 1 -0.0339702
0 0 357 1 0.0251704
0 0 358 1 0.0216369
0 0 359 1 -0.139117
0 0 360 1 0.0034431
0 0 361 1 0.0981289
0 0 362 1 0.0737193
0 0 363 1 0.0320717
0 0 364 1 0.0117991
0 0 365 1 -0.0550924
0 0 366 1 -0.0459965
0 0 367 1 -0.0633806
0 0 368 1 -0.0428484
0 0 369 1 -0.0217057
0 0 370 1 0.10677
0 0 371 1 -0.047054
0 0 372 1 0.0404776
0 0 373 1 0.0218764
0 0 374 1 -0.0626436
0 0 375 1 0.0472128
0 0 376 1 -0.0933021
0 0 377 1 0.0235806
0 0 378 1 0.0557698
0 0 379 1 0.038215
0 0 380 1 0.100695
0 0 381 1 -0.00124859
0 0 382 1 -0.0476031
0 0 383 1 -0.0194173
0 0 384 1 -0.0425545
0 0 385 1 0.0462342
0 0 386 1 -0.0941138
0 0 387 1 0.0204318
0 0 388 1 0.000547393
0 0 389 1 0.11045
0 0 390 1 0.00818694
0 0 391 1 0.0210591
0 0 392 1 -0.0734327
0 0 393 1 0.0296267
0 0 394 1 -0.0142282
0 0 395 1 0.023972
0 0 396 1 0.150939
0 0 397 1 0.0624054
0 0 398 1 -0.062354
0 0 399 1 0.033028
0 0 400 1 -0.0327584
0 0 401 1 0.145147
0 0 402 1 -0.0123493
0 0 403 1 0.0485177
0 0 404 1 -0.0652225
0 0 405 1 0.0423329
0 0 406 1 -0.0152216
0 0 407 1 -0.108093
0 0 408 1 -0.042016
0 0 409 1 0.0196613
0 0 410 1 0.000931658
0 0 411 1 -0.0287643
0 0 412 1 0.00275404
0 0 413 1 -0.100551
0 0 414 1 0.0316675
0 0 415 1 -0.078972
0 0 416 1 0.0505523
0 0 417 1 -0.0209584
0 0 418 1 0.0846071
0 0 419 1 0.0469603
0 0 420 1 -0.0488255
0 0 421 1 0.0327306
0 0 422 1 0.0423716
0 0 423 1 0.0410806
0 0 424 1 0.0114463
0 0 425 1 0.0374479
0 0 426 1 0.0159514
0 0 427 1 0.0530779
0 0 428 1 -0.0584149
0 0 429 1 -0.0156732
0 0 430 1 -0.00147285
0 0 431 1 0.0956232
0 0 432 1 0.00926615
0 0 433 1 0.0388331
0 0 434 1 -0.0109127
0 0 435 1 0.083355
0 0 436 1 -0.115317
0 0 437 1 0.0115879
0 0 438 1 -0.0147849
0 0 439 1 0.0279632
0 0 440 1 -0.0190581
0 0 441 1 0.134849
0 0 442 1 0.0674046
0 0 443 1 0.0808348
0 0 444 1 -0.0430143
0 0 445 1 -0.0611957
0 0 446 1 0.0326365
0 0 447 1 0.0521593
0 0 448 1 0.0179953
0 0 449 1 0.0310712
0 0 450 1 -0.0324204
0 0 451 1 -0.0345722
0 0 452 1 0.050641
0 0 453 1 -0.0605078
0 0 454 1 0.0812216
0 0 455 1 -0.00751866
0 0 456 1 0.0510908
0 0 457 1 0.0723724
0 0 458 1 -0.0130955
0 0 459 1 -0.0261377
0 0 460 1 0.0671974
0 0 461 1 -0.053791
0 0 462 1 0.0374994
0 0 463 1 -0.0758257
0 0 464 1 -0.0152704
0 0 465 1 0.0827868
0 0 466 1 0.145751
0 0 467 1 -0.109823
0 0 468 1 0.02935
0 0 469 1 -0.0434239
0 0 470 1 0.107204
0 0 471 1 -0.0798705
0 0 472 1 0.0265392
0 0 473 1 0.0116402
0 0 474 1 0.0221081
0 0 475 1 0.00129111
